Date, Time, Elapsed time (sec), Distance (km), Speed (km/h), Latitude, Longitude, Accuracy (meters), Altitude (meters)
15/07/23, 2:56 pm GMT+1, 924, 18.963240743140346, 83.03374786376953, 55.958843623317264, -4.031940298920726, 4.883496284484863, 79.96035804226995
15/07/23, 2:56 pm GMT+1, 925, 18.987077810281995, 84.6291618347168, 55.95901852678955, -4.0317178072690165, 4.875784397125244, 80.213429460302
15/07/23, 2:56 pm GMT+1, 926, 19.01110835494899, 86.17044067382812, 55.95919323319752, -4.031489507258934, 4.872015476226807, 80.41063246503472
15/07/23, 2:56 pm GMT+1, 927, 19.035453238418594, 87.59800415039062, 55.959369819500715, -4.031257233048921, 4.868484973907471, 80.68375839106739
15/07/23, 2:56 pm GMT+1, 928, 19.059905862160686, 88.82211456298829, 55.959549187958324, -4.03102886327474, 4.87515115737915, 81.09043859597296
15/07/23, 2:56 pm GMT+1, 929, 19.08542206296855, 90.34387893676758, 55.95973619789461, -4.030790158222583, 4.8816046714782715, 81.31649152375758
15/07/23, 2:56 pm GMT+1, 930, 19.110506666955242, 91.00021591186524, 55.95992084101211, -4.03055749363425, 4.887500762939453, 81.43878313712776
15/07/23, 2:56 pm GMT+1, 931, 19.112527774715875, 89.92799835205078, 55.95991204215219, -4.030585965978168, 4.6220831871032715, 80.66505367681384
15/07/23, 2:57 pm GMT+1, 932, 19.155718402387233, 89.92799835205078, 55.9602286127958, -4.030181970640182, 14.267766952514648, 79.31207599956542
15/07/23, 2:57 pm GMT+1, 933, 19.18142619893715, 127.69200439453125, 55.96040935370902, -4.029923356747418, 14.267766952514648, 78.47040119115263
15/07/23, 2:57 pm GMT+1, 934, 19.19989265940108, 94.71599807739258, 55.96053801824034, -4.029735017894465, 14.267766952514648, 77.79054729640484
15/07/23, 2:57 pm GMT+1, 935, 19.227804461523093, 94.71599807739258, 55.96074652284313, -4.02948403042821, 14.506026268005371, 78.33705608732998
15/07/23, 2:57 pm GMT+1, 936, 19.25847628558613, 99.82799835205078, 55.96097155727812, -4.02919768275213, 14.773582458496094, 77.43441317044199
15/07/23, 2:57 pm GMT+1, 937, 19.2876222665669, 100.11599807739258, 55.96118679079048, -4.028929109128293, 14.502337455749512, 79.09084662888199
15/07/23, 2:57 pm GMT+1, 938, 19.317647275123985, 99.82799835205078, 55.96140801825713, -4.028651166085047, 14.546072959899902, 78.14602205716074
15/07/23, 2:57 pm GMT+1, 939, 19.347603231734343, 100.11599807739258, 55.96163015822413, -4.028377506812166, 14.760396003723145, 77.3802143028006
15/07/23, 2:57 pm GMT+1, 940, 19.378322295998274, 104.00399780273438, 55.961857520967534, -4.02809574814969, 14.889832496643066, 77.2505193920806
15/07/23, 2:57 pm GMT+1, 941, 19.40977815831512, 105.37200164794922, 55.96210814261202, -4.027859593497593, 14.925882339477539, 75.64499134384096
15/07/23, 2:57 pm GMT+1, 942, 19.44034858022929, 105.37200164794922, 55.96234682488426, -4.027614251167374, 15.156595230102539, 75.41836781054735
15/07/23, 2:57 pm GMT+1, 943, 19.470365806058066, 105.66000137329102, 55.96256555709003, -4.0273302794318395, 15.057835578918457, 76.01462061703205
15/07/23, 2:57 pm GMT+1, 944, 19.503255301418722, 110.44800109863282, 55.96281613205207, -4.027047903712986, 15.546407699584961, 75.82108439039439
15/07/23, 2:57 pm GMT+1, 945, 19.53763764289578, 112.57200164794922, 55.963042359426254, -4.026670014712576, 15.235069274902344, 75.45536459051073
15/07/23, 2:57 pm GMT+1, 946, 19.567360052596822, 110.44800109863282, 55.96326374250069, -4.026401021046655, 14.90546703338623, 76.17020547948778
15/07/23, 2:57 pm GMT+1, 947, 19.600005126426197, 110.84400329589845, 55.96349696295515, -4.026081036684377, 15.033883094787598, 75.74234956037253
15/07/23, 2:57 pm GMT+1, 948, 19.631825488793208, 113.47200164794923, 55.96372590577425, -4.025772925966324, 15.21745491027832, 75.35844198893756
15/07/23, 2:57 pm GMT+1, 949, 19.663786277885425, 114.44400329589844, 55.963960987831165, -4.0254760088146755, 15.215785026550293, 75.22782809473574
15/07/23, 2:57 pm GMT+1, 950, 19.697064334439727, 114.44400329589844, 55.964208600845986, -4.025174162953735, 15.456670761108398, 75.6663656970486
15/07/23, 2:57 pm GMT+1, 951, 19.72930175439396, 114.44400329589844, 55.96443216864328, -4.0248430751680875, 5.828177452087402, 75.6663656970486
15/07/23, 2:57 pm GMT+1, 952, 19.762559676153632, 116.69070739746094, 55.96465337659217, -4.024482128841917, 5.236157417297363, 83.2779484000057
15/07/23, 2:57 pm GMT+1, 953, 19.796231304886025, 118.38515625000001, 55.96489744891942, -4.024160420613871, 5.106325149536133, 82.95669577643275
15/07/23, 2:57 pm GMT+1, 954, 19.828900227198513, 117.35831909179687, 55.96513184787915, -4.023842548128721, 5.054903507232666, 82.35769854206592
15/07/23, 2:57 pm GMT+1, 955, 19.86243183974274, 118.9217010498047, 55.96537217983771, -4.02351567597129, 5.025874614715576, 81.99299876298755
15/07/23, 2:57 pm GMT+1, 956, 19.896073810327234, 120.22021636962891, 55.96561437849708, -4.0231902662918095, 4.998406410217285, 82.06121651642025
15/07/23, 2:57 pm GMT+1, 957, 19.92912336594355, 121.3189178466797, 55.96584262370262, -4.022848777624913, 4.9674458503723145, 81.49278601445258
15/07/23, 2:57 pm GMT+1, 958, 19.963097851495046, 121.65003204345703, 55.96607691498985, -4.022497002259054, 4.9665207862854, 81.16360729280859
15/07/23, 2:57 pm GMT+1, 959, 19.99741207722975, 123.00200958251953, 55.96631027829598, -4.022134866423325, 4.968006610870361, 80.93829234223813
15/07/23, 2:57 pm GMT+1, 960, 20.03176350480265, 123.79717254638672, 55.96653588214368, -4.021756481750879, 5.005659580230713, 81.20757341571152
15/07/23, 2:57 pm GMT+1, 961, 20.066451105879935, 124.43591766357422, 55.966759848578825, -4.021367202115948, 5.026332378387451, 81.40149703528732
15/07/23, 2:57 pm GMT+1, 962, 20.101378198750602, 125.32436828613281, 55.96697431146918, -4.020955910168768, 5.072024822235107, 80.81281495187432
15/07/23, 2:57 pm GMT+1, 963, 20.136553508400713, 126.78101806640625, 55.96719468435881, -4.020549135119349, 5.132462978363037, 80.49586577992886
